,carat,cut,color,clarity,depth,table,x,y,z,volume,price_predicted
1328,0.3,4,4,5,61.8,59.0,4.37,4.34,2.69,51.018002,654.1665616194939
1329,0.51,5,6,3,62.1,55.0,5.09,5.15,3.18,83.35893,1436.5814714872347
1330,0.91,3,4,3,63.5,58.0,6.15,6.04,3.87,143.75502,3694.5733204149733
1331,0.3,3,3,3,61.3,58.0,4.29,4.33,2.64,49.039848000000006,432.1644107417368
1332,0.7,5,5,4,61.0,55.0,5.74,5.79,3.52,116.985792,2935.7134009695733
1333,0.76,5,7,5,61.7,56.0,5.84,5.87,3.61,123.753688,4099.354062401717
1334,1.15,5,2,5,61.3,56.0,6.74,6.76,4.14,188.62833599999996,6523.785316387559
1335,1.47,4,1,2,60.0,58.0,7.36,7.31,4.4,236.72704000000002,5349.922837673686
1336,1.2,5,4,3,61.8,59.0,6.77,6.8,4.19,192.89084,6654.872308290537
1337,1.07,5,6,3,60.4,57.0,6.62,6.56,3.98,172.84025599999998,5933.098257178229
1338,1.01,5,5,3,62.0,54.0,6.41,6.49,4.0,166.4036,5124.924794809045
1339,0.28,4,4,6,60.2,60.0,4.24,4.26,2.56,46.239744,597.694713332446
1340,2.27,4,3,2,60.7,59.0,8.5,8.45,5.15,369.89874999999995,16019.109417985854
1341,0.4,4,7,4,61.7,59.0,4.75,4.72,2.92,65.4664,1096.5436091446245
1342,0.39,3,1,5,63.5,58.0,4.64,4.59,2.93,62.401968000000004,651.3130089888683
1343,1.14,4,3,2,60.6,59.0,6.8,6.77,4.11,189.20795999999999,4695.536186125657
1344,0.53,5,6,7,61.9,55.0,5.2,5.21,3.22,87.23624000000001,2337.8612895282536
1345,0.4,5,2,2,61.0,58.0,4.74,4.77,2.9,65.56842,560.4330162843266
1346,0.58,4,3,4,59.7,59.0,5.42,5.33,3.21,92.732406,1658.1814325528005
1347,0.7,4,7,3,61.2,58.0,5.74,5.7,3.5,114.513,2732.2133726954066
1348,0.55,5,3,8,61.5,55.0,5.25,5.29,3.25,90.260625,2177.934914110746
1349,0.72,3,2,4,63.3,57.0,5.66,5.72,3.6,116.55072,2258.2965756302838
1350,0.3,5,5,3,62.3,53.9,4.28,4.31,2.68,49.437424,522.5063060738237
1351,1.02,5,3,3,61.9,57.0,6.46,6.4,3.98,164.54912000000002,4498.721506815956
1352,0.51,3,2,3,63.5,55.0,5.07,5.11,3.23,83.681871,1033.5213237500159
1353,0.65,4,6,2,62.6,59.0,5.54,5.49,3.45,104.93037000000001,1869.2618865928885
1354,1.07,5,3,3,61.1,56.0,6.63,6.6,4.04,176.78231999999997,5050.271777350007
1355,0.43,5,4,7,61.8,55.0,4.87,4.9,3.02,72.06626000000001,1442.9046581259026
1356,0.32,4,2,8,60.3,58.0,4.41,4.45,2.67,52.397415,701.6844612149156
1357,0.28,3,5,4,62.7,58.0,4.14,4.15,2.6,44.67060000000001,499.2255375542472
1358,1.7,3,4,4,62.6,57.0,7.6,7.67,4.78,278.63576,14284.72390382628
1359,0.51,3,2,3,62.5,58.0,5.05,5.12,3.18,82.22207999999999,1008.9636400235751
1360,0.71,5,7,4,60.4,57.0,5.77,5.82,3.5,117.53490000000001,3283.74687858275
1361,0.4,4,6,4,62.0,58.0,4.73,4.69,2.92,64.77640400000001,1034.659684505309
1362,0.9,5,4,3,60.2,56.0,6.24,6.29,3.77,147.970992,3830.8375976679413
1363,0.59,2,5,5,60.5,61.0,5.43,5.5,3.31,98.85315,2216.396049655785
1364,1.19,4,7,2,58.6,61.0,6.93,6.89,4.05,193.37818499999997,6243.33811151355
1365,0.51,4,4,4,61.3,59.0,5.17,5.11,3.15,83.218905,1466.8563579982401
1366,0.5,3,6,4,61.8,57.0,5.05,5.11,3.14,81.02927000000001,1506.9369376936586
1367,1.01,1,3,2,64.9,56.0,6.33,6.25,4.08,161.415,3179.3022594681443
1368,0.63,4,6,5,60.4,58.0,5.59,5.64,3.39,106.878564,2833.0508816554466
1369,0.72,5,7,2,62.7,55.0,5.7,5.72,3.58,116.72232,2384.2766615980518
1370,0.3,5,5,4,60.7,57.0,4.34,4.29,2.62,48.780732,590.4889374924742
1371,0.3,5,6,6,61.6,56.0,4.32,4.35,2.67,50.17464,780.9692123820492
1372,0.29,3,7,6,59.1,61.0,4.33,4.37,2.57,48.629796999999996,732.138330037561
1373,1.0,3,6,2,63.2,56.0,6.33,6.36,4.01,161.43778799999998,4137.2012834233055
1374,1.17,5,4,5,61.7,57.0,6.71,6.75,4.15,187.963875,7986.685468494139
1375,1.56,3,3,6,63.3,58.0,7.3,7.35,4.64,248.95919999999995,13309.749607211428
1376,0.56,5,6,3,62.7,57.0,5.27,5.23,3.29,90.679309,1731.1316570824677
1377,0.41,3,2,2,63.5,57.0,4.72,4.7,2.99,66.33016,564.5771244287565
1378,1.53,3,2,5,62.8,55.0,7.35,7.4,4.63,251.82569999999998,10799.127032249591
1379,0.52,3,1,3,62.5,59.0,5.14,5.16,3.22,85.40212799999999,893.4103750122339
1380,0.4,5,1,3,61.4,55.0,4.75,4.8,2.93,66.804,568.6926563088059
1381,1.0,4,5,4,59.0,59.0,6.54,6.51,3.85,163.91529,5663.881164650399
1382,0.36,5,5,5,61.5,55.0,4.57,4.61,2.82,59.410914000000005,921.6922002854383
1383,0.41,5,6,4,61.8,57.0,4.76,4.78,2.95,67.12076,1108.421620881626
1384,0.9,4,3,3,61.4,60.0,6.13,6.08,3.75,139.764,3294.8884677324654
1385,1.59,4,4,3,62.3,60.0,7.49,7.42,4.64,257.871712,11410.36276058593
1386,1.03,4,4,5,62.2,59.0,6.41,6.46,4.0,165.6344,6199.957698475438
1387,0.38,4,4,5,61.9,56.0,4.68,4.63,2.88,62.40499199999999,944.9019402886065
1388,0.74,5,6,2,59.2,59.0,5.92,5.97,3.52,124.40524799999999,2509.160996335475
1389,1.5,3,4,3,63.1,59.0,7.22,7.27,4.57,239.876558,9709.726075764995
1390,1.01,2,6,3,59.3,64.0,6.47,6.49,3.84,161.242752,4886.517715824228
1391,1.71,4,3,4,62.5,58.0,7.64,7.52,4.74,272.326272,13386.982178579798
1392,0.9,3,4,4,61.3,59.0,6.15,6.21,3.79,144.745785,4145.228757878752
1393,1.09,5,4,2,61.2,57.0,6.63,6.68,4.07,180.253788,4683.0554195996265
1394,0.78,3,6,5,60.0,56.0,6.0,6.03,3.61,130.6098,4054.072967716996
1395,0.32,5,7,4,61.5,56.0,4.41,4.44,2.72,53.25868800000001,748.5923303435649
1396,0.3,5,5,8,62.0,56.0,4.31,4.33,2.68,50.014964,851.6960782426161
1397,1.01,4,4,3,58.8,58.0,6.59,6.51,3.85,165.168465,4710.204000285986
1398,0.32,5,7,6,61.7,55.0,4.39,4.42,2.72,52.778335999999996,894.0140504322479
1399,1.05,4,3,4,62.7,59.0,6.49,6.43,4.05,169.009335,5412.540986310412
1400,0.9,5,3,3,61.1,58.0,6.24,6.19,3.79,146.39102400000002,3565.293977340629
1401,0.54,5,4,7,62.2,56.0,5.2,5.22,3.24,87.94656,2146.1827710459115
1402,1.5,5,6,3,62.6,56.0,7.27,7.3,4.56,242.00375999999997,11336.2247379908
1403,1.01,2,7,3,62.9,57.0,6.34,6.37,4.0,161.5432,5085.477396752121
1404,1.76,5,5,2,62.6,55.0,7.69,7.64,4.8,282.00768,11810.100552742859
1405,1.01,1,5,4,65.2,52.0,6.31,6.29,4.11,163.125489,5060.721053210684
1406,1.03,5,3,2,60.5,57.0,6.58,6.52,3.96,169.890336,3870.0119675325673
1407,0.3,5,6,7,60.1,57.0,4.38,4.41,2.64,50.993712,848.4194108571317
1408,2.03,5,4,2,62.5,56.0,8.1,8.05,5.05,329.28524999999996,14539.61672012833
1409,0.54,4,2,7,60.8,61.0,5.28,5.22,3.19,87.921504,1760.6864030017198
1410,1.01,4,7,2,58.3,59.0,6.67,6.63,3.88,171.58174799999998,4792.539918239615
1411,1.51,1,2,1,65.1,57.0,7.16,7.12,4.65,237.05328,4300.510942608962
1412,0.56,3,6,5,62.7,60.0,5.25,5.28,3.3,91.476,2152.2189294130485
1413,0.47,4,4,4,61.0,59.0,5.03,5.0,3.06,76.959,1257.3496688640564
1414,0.9,3,4,2,61.1,55.0,6.21,6.26,3.81,148.112226,3027.586528803437
1415,0.57,4,6,4,61.0,58.0,5.34,5.31,3.25,92.15504999999999,1981.30836273823
1416,0.36,5,4,6,61.8,55.0,4.57,4.62,2.84,59.962056000000004,958.3480751548663
1417,0.9,4,3,4,61.2,61.0,6.21,6.14,3.78,144.12913199999997,3970.139337304584
1418,0.8,2,5,4,60.5,62.3,5.97,6.01,3.62,129.884514,3463.9176349081254
1419,0.5,5,6,6,61.7,55.7,5.09,5.12,3.13,81.570304,1927.8088085021336
1420,1.16,3,2,3,62.7,57.0,6.67,6.76,4.21,189.82553199999998,5006.333907615493
1421,0.54,5,4,2,62.3,58.0,5.17,5.2,3.23,86.83532,1173.5719993252067
1422,0.23,4,6,6,61.8,58.0,3.94,3.92,2.43,37.530864,475.57416861290125
1423,0.96,4,7,2,59.1,58.0,6.53,6.44,3.83,161.063756,4281.066788761353
1424,0.38,5,6,4,61.9,57.0,4.61,4.66,2.87,61.65506200000001,951.9734770342511
1425,0.32,5,4,6,61.2,56.0,4.42,4.41,2.7,52.62894000000001,764.5551890988557
1426,0.71,5,7,6,61.6,56.0,5.69,5.77,3.53,115.894489,3912.7144527008454
1427,1.05,4,5,5,62.3,55.0,6.57,6.49,4.07,173.54195100000004,7063.8531965186685
1428,1.16,4,4,6,60.0,59.0,6.89,6.82,4.11,193.12807800000002,8898.05729952027
1429,0.9,3,7,3,63.0,58.0,6.11,6.14,3.86,144.80944399999998,4276.662730565963
1430,0.41,2,5,4,59.7,63.0,4.8,4.85,2.88,67.04639999999999,972.5202775395652
1431,0.71,3,2,2,61.9,54.0,5.67,5.74,3.53,114.886674,1537.277560006723
1432,0.74,3,3,5,62.3,56.0,5.75,5.78,3.59,119.31365,2911.2135263933947
1433,0.73,4,2,5,61.2,59.0,5.82,5.84,3.57,121.34001599999999,2729.8847284291446
1434,1.16,5,3,2,61.1,56.0,6.78,6.79,4.15,191.05023000000003,4828.854195160537
1435,1.57,1,3,5,67.3,66.0,7.85,5.75,3.87,174.68212499999998,9942.184459263768
1436,0.3,3,7,4,62.9,58.0,4.23,4.26,2.67,48.112866,623.1629910354352
1437,0.58,5,5,2,60.9,56.0,5.42,5.39,3.29,96.113402,1467.0006281320739
1438,0.32,3,7,4,62.0,57.0,4.38,4.42,2.73,52.851708,714.2620781457982
1439,1.51,5,2,3,62.7,57.0,7.35,7.3,4.59,246.27644999999995,8685.388188652028
1440,0.7,4,4,3,62.0,61.0,5.67,5.62,3.5,111.52890000000001,2297.602401900973
1441,0.88,5,6,2,62.2,57.0,6.08,6.2,3.82,143.99872000000002,3411.8877324751106
1442,0.7,5,4,3,62.2,56.0,5.72,5.69,3.55,115.54113999999998,2414.029470873525
1443,0.25,5,5,7,62.3,56.0,4.01,4.03,2.5,40.40075,562.1520145105474
1444,0.7,3,5,4,62.4,59.0,5.64,5.71,3.54,114.003576,2782.834629816849
1445,1.07,5,4,2,61.7,57.0,6.55,6.59,4.05,174.81622499999997,4457.928302968641
1446,0.39,1,4,8,57.1,61.0,4.83,4.88,2.77,65.290008,1089.1125011006739
1447,1.55,5,5,4,61.8,54.0,7.44,7.48,4.61,256.55203200000005,13396.386925781428
1448,1.18,5,2,4,62.3,56.0,6.76,6.73,4.21,191.533108,6132.157274520142
1449,1.21,4,3,3,61.8,58.0,6.83,6.79,4.21,195.24169700000002,6151.226281890769
1450,0.27,5,2,5,62.1,54.0,4.16,4.18,2.59,45.036992,435.8079581219433
1451,0.35,5,3,6,62.5,57.0,4.54,4.48,2.82,57.356544,843.2679193965376
1452,0.7,5,3,4,62.4,56.0,5.63,5.72,3.54,114.00074399999998,2489.9465746584688
1453,0.91,4,2,4,62.4,61.0,6.18,6.16,3.85,146.56488,3678.037104294961
1454,0.33,5,7,4,62.6,56.0,4.43,4.39,2.76,53.67565199999999,780.5693556948071
1455,2.14,4,2,3,61.3,61.0,8.32,8.28,5.09,350.648064,16026.731277340514
1456,1.2,4,2,4,62.6,58.0,6.77,6.72,4.22,191.98636799999997,6168.447981218279
1457,0.3,3,3,7,62.6,56.0,4.25,4.28,2.67,48.5673,641.992044422855
1458,0.5,5,2,3,59.8,59.0,5.18,5.15,3.09,82.43193,1035.1637473975493
1459,0.55,5,4,4,62.2,54.0,5.27,5.28,3.28,91.26796799999998,1734.610588314887
1460,2.01,3,3,4,63.5,59.0,7.92,7.86,5.01,311.878512,16917.637543092464
1461,0.3,5,3,6,61.3,57.0,4.33,4.31,2.65,49.45509499999999,635.0249367991291
1462,1.65,4,7,3,60.4,60.0,7.63,7.58,4.59,265.46448599999997,13944.314036144275
1463,0.26,3,5,4,62.4,58.0,4.06,4.08,2.54,42.074591999999996,445.3160244555758
1464,0.42,5,7,5,61.1,57.0,4.84,4.81,2.95,68.67717999999999,1337.6649769451037
1465,0.5,4,5,6,61.9,58.0,5.07,5.1,3.15,81.44955,1808.3068636720661
1466,1.09,5,4,4,62.4,55.0,6.61,6.56,4.11,178.21617600000002,6438.366208226699
1467,0.41,4,4,3,61.3,58.0,4.76,4.8,2.93,66.94464,842.3532406928902
1468,1.06,4,5,3,58.4,61.0,6.73,6.69,3.92,176.492904,5699.088527318376
1469,1.49,1,5,3,59.6,63.0,7.2,7.34,4.33,228.83184,8649.58221863966
1470,0.37,3,5,4,59.2,61.0,4.63,4.69,2.76,59.932572,812.87447932947
1471,0.4,3,7,4,63.5,55.0,4.69,4.66,2.97,64.91053800000002,1057.008911241688
1472,0.9,3,6,3,62.2,60.0,6.14,6.17,3.83,145.094954,4117.699622692093
1473,0.35,3,3,3,61.3,55.0,4.55,4.58,2.8,58.34919999999999,576.1089368788308
1474,1.51,3,6,4,62.4,59.0,7.26,7.36,4.56,243.65721599999998,12669.172359164117
1475,1.08,4,4,3,59.4,60.0,6.7,6.63,3.96,175.90716,5396.828242854049
1476,0.38,5,5,5,62.4,54.0,4.64,4.68,2.91,63.19123199999999,1031.6434089955596
1477,1.06,5,2,4,61.4,57.0,6.57,6.52,4.02,172.20232799999997,4993.137936916913
1478,0.51,5,6,4,61.5,55.0,5.23,5.14,3.19,85.75421800000001,1722.514143266097
1479,1.0,1,5,3,64.8,58.0,6.26,6.21,4.04,157.053384,4272.145452798804
1480,0.32,5,5,4,60.3,55.0,4.45,4.4,2.67,52.278600000000004,657.0512475781347
1481,1.02,4,5,4,62.4,59.0,6.4,6.45,4.01,165.5328,5906.64832879656
1482,0.42,4,3,4,62.1,57.0,4.8,4.76,2.97,67.85856,927.0288968005353
1483,1.02,4,4,2,62.3,58.1,6.41,6.38,4.0,163.5832,3918.67973939664
1484,0.31,3,5,4,63.4,56.0,4.32,4.29,2.73,50.594544000000006,615.5480367011586
1485,0.9,2,6,3,63.9,57.0,6.12,6.08,3.9,145.11744000000002,3996.50742948996
1486,1.05,5,5,4,59.1,57.0,6.67,6.66,3.94,175.023468,6450.825987462495
1487,0.9,2,5,3,58.0,58.0,6.24,6.28,3.63,142.249536,3523.453756264987
1488,0.33,5,7,6,60.9,57.0,4.46,4.48,2.72,54.34777600000001,944.7206502279654
1489,0.4,3,6,5,60.1,58.0,4.72,4.76,2.85,64.03152,1075.713690270429
1490,1.37,5,4,2,62.8,57.0,7.12,7.06,4.45,223.68903999999998,7259.444052729276
1491,0.72,5,5,8,62.0,57.0,5.71,5.78,3.56,117.493528,4234.573763736093
1492,1.08,5,2,4,61.6,56.0,6.63,6.59,4.07,177.825219,5262.982839263077
1493,0.35,4,6,8,59.0,61.0,4.64,4.62,2.73,58.52246399999999,1155.375240209244
1494,2.02,4,3,2,61.5,58.0,8.14,8.1,4.99,329.01066000000003,13176.067357674789
1495,1.88,2,1,2,57.9,59.0,8.16,8.11,4.71,311.69649599999997,8175.215212735904
1496,1.52,5,3,4,61.8,55.1,7.38,7.42,4.58,250.798968,11208.677270034743
1497,1.01,5,4,3,62.2,55.0,6.44,6.46,4.01,166.825624,4888.398608927552
1498,0.56,5,4,5,60.7,57.0,5.27,5.34,3.22,90.61659599999999,1916.6981436475103
1499,0.96,4,6,2,62.8,60.0,6.3,6.24,3.94,154.88927999999999,4000.490606247283
1500,0.34,3,6,3,63.4,55.0,4.46,4.44,2.82,55.84276800000001,667.9015848152436
1501,0.8,5,6,3,61.1,56.0,5.98,6.01,3.66,131.539668,3436.933208379934
1502,0.3,5,7,5,61.0,57.0,4.31,4.32,2.63,48.968495999999995,724.0728240656936
1503,0.54,5,6,4,61.8,57.0,5.23,5.26,3.24,89.131752,1877.322867016715
1504,0.71,2,4,4,63.5,59.0,5.63,5.67,3.59,114.60033899999999,2589.074573723593
1505,1.01,3,5,4,61.5,57.0,6.4,6.48,3.96,164.22912000000002,5563.547068716937
1506,1.02,5,2,2,62.8,58.0,6.37,6.41,4.01,163.735117,3307.986234796517
1507,2.01,3,2,4,62.1,60.0,7.96,8.01,4.96,316.247616,15208.473554796823
1508,0.33,5,4,5,62.4,56.0,4.43,4.45,2.77,54.606395,754.9490951358285
1509,0.44,5,4,3,62.7,57.0,4.82,4.85,3.03,70.83230999999999,970.8205225529236
1510,0.31,3,6,7,62.3,59.0,4.32,4.38,2.71,51.277536000000005,855.0184493798896
1511,0.26,3,4,6,62.6,56.0,4.1,4.13,2.57,43.51781,525.958258703635
1512,1.58,5,6,3,61.0,57.0,7.5,7.55,4.59,259.90875,12741.576040759264
1513,0.32,5,6,2,61.6,56.0,4.4,4.43,2.72,53.018240000000006,513.39250933926
1514,0.31,2,4,3,63.3,57.0,4.3,4.33,2.73,50.82987,489.3846158038796
1515,0.75,3,3,2,61.9,56.0,5.79,5.87,3.61,122.69415299999999,1960.6882747333434
1516,0.39,3,3,6,62.4,57.0,4.67,4.7,2.92,64.09108,977.5187746150859
1517,0.41,5,6,6,62.8,54.0,4.77,4.72,2.98,67.092912,1345.50324289993
1518,0.54,5,2,8,61.6,53.0,5.26,5.3,3.25,90.60349999999998,1926.6712563975773
1519,0.55,5,7,6,61.5,56.0,5.26,5.28,3.24,89.983872,2412.2971655807537
1520,0.35,5,3,7,62.6,57.0,4.47,4.45,2.79,55.497285000000005,867.3924041694983
1521,1.82,3,4,2,61.3,58.0,7.83,7.94,4.83,300.282066,11658.500056320534
1522,0.72,5,1,5,61.1,56.0,5.84,5.82,3.56,121.00012799999999,2248.2438645068664
1523,1.52,2,2,3,64.0,58.0,7.2,7.27,4.63,242.35272,7886.155767158226
1524,0.4,2,5,7,60.6,62.0,4.71,4.73,2.86,63.715938,1177.324151857313
1525,0.3,4,5,8,61.6,58.0,4.34,4.3,2.66,49.64092,834.5729090996505
1526,1.2,5,3,3,60.8,57.0,6.9,6.88,4.19,198.90768000000003,6342.24628165392
1527,0.56,1,5,4,57.0,67.0,5.49,5.36,3.09,90.92757600000002,1638.7566091430692
1528,0.54,5,3,6,61.8,56.0,5.25,5.27,3.25,89.91937499999999,1893.4055910907032
1529,1.55,5,4,5,62.0,57.0,7.37,7.42,4.58,250.459132,13753.1780404044
1530,1.33,2,7,2,59.0,64.0,7.22,7.12,4.23,217.449072,7475.1558035625585
1531,0.37,4,3,4,61.4,58.0,4.64,4.61,2.84,60.748735999999994,748.7747837445462
1532,0.37,4,7,4,60.5,59.0,4.66,4.69,2.83,61.85078200000001,961.7487353861037
1533,1.01,5,5,2,61.3,57.0,6.4,6.35,3.91,158.9024,4020.1116453630366
1534,1.19,3,7,2,63.5,57.0,6.67,6.75,4.26,191.79585,6050.333913818225
1535,0.9,3,2,3,60.5,58.0,6.22,6.27,3.78,147.41773199999997,3034.300119605156
1536,0.32,5,6,8,62.6,55.0,4.38,4.41,2.75,53.118449999999996,1000.886861502116
1537,0.67,2,1,5,64.2,55.6,5.54,5.57,3.57,110.162346,1784.6890974447415
1538,0.4,2,7,4,63.5,55.0,4.66,4.69,2.97,64.91053800000002,1014.9813535105651
1539,0.35,3,4,8,62.6,59.0,4.43,4.49,2.79,55.495053,959.5298011001779
1540,0.25,5,6,6,62.1,57.0,4.04,4.07,2.52,41.43585600000001,567.4644683346572
1541,2.38,4,3,5,60.9,59.0,8.62,8.59,5.24,387.99999199999996,26722.129364004453
1542,2.03,4,1,3,62.1,59.0,8.12,8.06,5.02,328.54494399999993,11882.976303372023
1543,1.08,5,6,7,61.0,56.0,6.66,6.62,4.05,178.56125999999998,9330.083567000729
1544,0.71,5,6,3,60.8,57.0,5.8,5.84,3.54,119.90688,2836.7046709728425
1545,1.01,4,5,2,61.3,60.0,6.43,6.4,3.93,161.72736,4096.559095849797
1546,0.61,3,2,4,62.7,57.0,5.39,5.42,3.39,99.034782,1641.9076630158904
1547,0.3,5,2,3,61.5,57.0,4.3,4.35,2.66,49.7553,410.47908658920323
1548,0.48,5,5,7,62.0,55.0,4.99,5.04,3.11,78.215256,1813.6377866447672
1549,0.43,5,7,3,61.5,56.0,4.87,4.82,2.98,69.950732,1089.7129957933653
1550,0.7,4,7,5,61.0,59.0,5.79,5.72,3.51,116.24698799999999,3577.6373209196113
1551,2.17,5,2,3,60.4,56.0,8.36,8.43,5.07,357.30723599999993,16282.3158934722
1552,0.7,2,4,4,62.1,61.0,5.68,5.69,3.53,114.086776,2550.4164959710147
1553,1.73,5,5,5,62.1,57.0,7.73,7.64,4.77,281.70284399999997,18258.818073159986
1554,1.5,3,1,5,61.3,59.0,7.36,7.41,4.53,247.05532800000003,8667.353100095524
1555,0.75,4,2,3,62.5,58.0,5.77,5.82,3.62,121.56466800000001,2186.9405497773023
1556,0.71,2,5,4,63.8,58.0,5.61,5.64,3.59,113.589036,2717.33253166614
1557,1.0,3,4,5,59.4,59.0,6.52,6.54,3.88,165.446304,5840.823482928549
1558,1.02,2,3,2,57.9,61.0,6.75,6.68,3.89,175.40009999999998,3727.9748829257796
1559,0.7,4,6,3,60.7,58.0,5.74,5.73,3.48,114.45789600000002,2599.422552924315
1560,0.5,5,6,7,61.9,58.0,5.07,5.11,3.15,81.609255,2093.5103722035856
1561,2.15,4,3,2,62.8,58.0,8.22,8.17,5.15,345.86061000000007,14502.903176573798
1562,0.34,5,4,6,61.1,57.0,4.48,4.52,2.75,55.686400000000006,847.2266548800902
1563,0.84,3,2,6,61.7,56.0,6.03,6.07,3.74,136.891854,3658.5998698885824
1564,1.01,3,7,2,64.0,56.0,6.3,6.38,4.06,163.18763999999996,4420.999316956089
1565,0.51,4,6,2,61.8,58.0,5.11,5.08,3.15,81.77022000000001,1149.7954515890947
1566,0.56,5,7,3,62.3,56.0,5.26,5.33,3.3,92.51813999999999,1828.5929204435972
1567,0.35,5,5,4,61.4,55.0,4.55,4.6,2.81,58.81329999999999,805.1442171436657
1568,1.05,4,7,3,61.6,61.0,6.55,6.5,4.02,171.15149999999997,6082.217127494349
1569,0.46,5,6,4,62.1,57.0,4.93,4.89,3.05,73.52848499999999,1337.1633017945596
1570,1.54,4,4,5,61.1,56.0,7.54,7.48,4.59,258.872328,14023.146137967085
1571,0.3,5,5,7,61.6,55.0,4.33,4.37,2.68,50.711228000000006,805.4450618383825
1572,0.7,5,4,2,61.8,53.0,5.73,5.69,3.53,115.09106100000001,1945.9869037565452
1573,0.31,2,3,5,64.0,59.0,4.25,4.28,2.73,49.6587,568.3185028279058
1574,0.4,3,6,6,63.6,55.0,4.67,4.7,2.98,65.40802000000001,1236.903694950484
1575,1.01,5,7,3,60.8,56.0,6.54,6.48,3.96,167.82163200000002,5757.39947558051
1576,0.51,3,4,6,63.5,56.0,5.11,5.07,3.23,83.681871,1759.5890623954062
1577,0.9,1,7,4,57.5,66.0,6.3,6.25,3.61,142.14374999999998,4319.033893693928
1578,0.32,4,6,3,60.1,60.0,4.47,4.42,2.67,52.75225799999999,610.9039927163047
1579,0.3,4,5,3,62.1,60.0,4.28,4.26,2.65,48.31692,512.5275064721117
1580,0.47,5,1,3,61.9,55.0,5.0,5.05,3.11,78.5275,771.6443318196665
1581,0.31,3,7,3,62.1,58.0,4.3,4.33,2.68,49.898920000000004,573.2625813868808
1582,0.58,5,4,8,61.3,56.0,5.36,5.39,3.29,95.049416,2620.8534016029935
1583,0.4,5,5,7,61.3,56.0,4.76,4.73,2.91,65.518068,1306.2896681881352
1584,0.23,3,6,7,61.3,58.0,3.94,3.96,2.42,37.757808,498.2108362497157
1585,1.14,5,2,3,62.2,56.0,6.65,6.7,4.15,184.90325000000004,4976.108520113594
1586,0.58,4,5,4,62.2,55.0,5.4,5.31,3.33,95.48442,2002.830201679057
1587,1.37,4,1,2,60.7,60.0,7.19,7.07,4.33,220.108189,4748.04957116518
1588,2.25,5,2,2,60.5,56.0,8.49,8.54,5.15,373.39869,14406.754697364462
1589,1.09,5,5,3,62.0,56.0,6.56,6.61,4.08,176.91532800000002,5883.510381232513
1590,1.01,3,5,3,63.3,59.0,6.42,6.38,4.05,165.88638,5084.496432009327
1591,1.59,4,7,2,59.4,61.0,7.62,7.56,4.51,259.808472,10969.572881612656
1592,0.51,3,4,6,61.5,56.0,5.12,5.15,3.16,83.32288000000001,1704.103843564977
1593,0.51,4,3,2,62.9,56.0,5.08,5.06,3.19,81.998312,953.402868241794
1594,0.32,5,6,4,62.1,55.0,4.36,4.4,2.72,52.18048000000002,698.9228306154689
1595,0.7,2,7,4,64.1,59.0,5.56,5.49,3.54,108.056376,2797.828236336275
1596,1.24,4,6,2,60.8,57.0,6.98,6.94,4.23,204.90627600000005,6603.681047410986
1597,0.44,2,1,5,63.1,57.0,4.83,4.87,3.06,71.977626,795.6199192735963
1598,0.42,3,7,5,60.7,60.0,4.81,4.88,2.94,69.01003199999998,1290.147328499596
1599,1.01,4,5,4,62.8,59.0,6.41,6.33,4.0,162.3012,5784.08989549736
1600,0.51,4,5,5,60.9,57.0,5.27,5.17,3.18,86.641962,1818.8824485866223
1601,1.0,1,6,3,66.3,62.0,6.27,6.06,4.09,155.40445799999998,4621.470164722711
1602,0.52,3,4,3,60.6,61.0,5.17,5.19,3.14,84.253422,1275.6577175366956
1603,0.9,5,4,3,61.9,55.0,6.18,6.23,3.84,147.84537600000002,3857.196172733557
1604,0.42,5,4,5,61.0,56.0,4.82,4.86,2.95,69.10434000000002,1143.6296341880548
1605,0.3,3,7,3,60.6,60.0,4.3,4.32,2.61,48.48336,540.2059699421701
1606,0.93,4,5,2,59.5,60.0,6.39,6.36,3.79,154.027116,3620.6667472726667
1607,1.23,5,3,2,61.4,54.0,6.95,6.94,4.26,205.47258,5491.608042927149
1608,0.56,5,6,4,60.9,56.0,5.35,5.32,3.25,92.5015,1995.4334519185684
1609,0.32,2,3,3,63.5,57.0,4.34,4.39,2.77,52.775701999999995,482.09917005736776
1610,0.24,5,5,7,60.8,55.0,4.03,4.06,2.46,40.25002799999999,536.0142292514072
1611,1.1,4,7,2,62.4,58.0,6.57,6.6,4.11,178.21782000000002,5371.445642919478
1612,0.53,3,6,5,63.0,56.0,5.13,5.16,3.24,85.765392,1884.6316573723007
1613,2.01,3,6,2,62.0,61.0,8.04,8.1,5.0,325.62,15462.719730071945
1614,1.3,4,3,2,61.3,58.0,6.99,6.95,4.27,207.43873499999998,5713.877440430945
1615,2.0,3,3,3,60.9,58.0,8.07,8.15,4.94,324.90627,15073.977938404918
1616,1.02,2,7,2,58.9,65.0,6.59,6.54,3.87,166.791582,4468.516526609225
1617,1.0,4,6,2,58.5,59.0,6.62,6.51,3.84,165.48940799999997,4361.329554127517
1618,2.0,4,3,2,62.1,60.0,8.1,8.01,5.3,343.8693,13397.621116361217
1619,0.3,4,7,4,60.9,58.0,4.35,4.32,2.64,49.610879999999995,653.1172224167003
1620,0.71,3,6,6,61.7,60.0,5.7,5.74,3.53,115.49454,3640.8134528795695
